UserID,SignupDate,Age,Gender,City,State,Country,Language,SignupDay,SignupTime,DeviceModel,OSDetails,ISP,CurrentWalletBalance,IsFreeConsultationTaken,HasInitiatedConsultation,HasTakenChat,HasTakenCall,HasTakenOther,HasRated,HasReviewed,HadPositiveInteraction,HadNegativeInteraction,HasUsedGift,AppLaunches_0_30,AppLaunches_30_60,AppLaunches_60_90,AppLaunches_90Plus,IsActiveClevertap_0_30,IsActiveClevertap_30_60,IsActiveClevertap_60_90,NoOfNotificationsClicked,NoOfNotificationsViewed,HasUninstalled,HasPushUnregistered,AcquisitionSource,FirstEventName,Campaign,Adgroup,DaysSinceLastConsultation,DaysSinceLastRecharge,EngagementTrend_30_vs_60,NotificationCTR,ConsultationCount,LowWalletFlag,DecliningEngagementFlag,LowNotificationCTRFlag,Churn_30D,Churn_60D,Churn_90D
100601,2024-10-04,45,Male,Mumbai,Telangana,UK,Telugu,Thu,Evening,iPhone 13,Android 14,BSNL,659.42,0,0,1,0,0,0,0,1,0,0,9,12,6,32,0,1,1,3,22,0,1,crm,signup,brand,C,115,57,0.7692307692307693,0.13636363636363635,1,0,0,0,0,1,1
100602,2025-06-10,43,Female,Chennai,Maharashtra,India,Tamil,Tue,Night,Vivo V27,Android 13,Jio,494.64,1,1,1,1,1,0,0,0,0,0,4,13,15,37,0,1,1,3,27,0,0,organic,app_launch,remarketing,A,138,163,0.35714285714285715,0.1111111111111111,3,0,1,0,1,1,1
100603,2026-04-23,20,Female,Kolkata,Maharashtra,India,Hindi,Sun,Afternoon,iPhone 13,iOS 16,Airtel,351.23,1,1,1,0,0,0,0,0,0,0,5,9,12,32,1,1,1,5,21,0,0,organic,notification_open,remarketing,D,33,162,0.6,0.23809523809523808,1,0,1,0,1,0,1
100604,2026-05-07,57,Female,Chennai,Telangana,India,Hindi,Wed,Night,Vivo V27,iOS 16,Other,343.29,0,0,0,0,0,0,0,1,0,0,10,6,12,33,0,1,0,2,25,0,0,organic,view_home,welcome,A,71,96,1.5714285714285714,0.08,0,0,0,0,1,1,1
100605,2025-05-15,59,Female,Pune,Telangana,India,English,Mon,Morning,Vivo V27,iOS 16,Other,557.49,0,1,1,0,0,0,0,1,0,0,9,11,15,42,1,1,1,2,27,0,0,organic,view_home,welcome,D,3,90,0.8333333333333334,0.07407407407407407,1,0,0,1,0,0,0
100606,2024-08-03,34,Female,Mumbai,West Bengal,India,English,Sun,Evening,Vivo V27,Android 12,Airtel,216.99,0,1,0,1,0,1,0,0,0,0,10,13,12,34,1,0,1,4,14,0,1,referral,view_home,remarketing,B,11,19,0.7857142857142857,0.2857142857142857,1,0,0,0,1,0,1
100607,2026-04-10,19,Female,Delhi,Delhi,USA,Tamil,Fri,Night,Vivo V27,iOS 17,Other,188.14,0,1,0,0,1,0,0,0,0,0,9,12,15,54,0,1,1,3,27,0,0,referral,app_launch,brand,B,176,175,0.7692307692307693,0.1111111111111111,1,0,0,0,0,1,1
100608,2025-09-22,52,Female,Pune,Maharashtra,India,Hindi,Thu,Night,Vivo V27,Android 13,Other,484.67,1,0,0,0,0,0,0,0,0,0,8,15,13,26,0,1,1,1,22,0,0,referral,notification_open,remarketing,B,127,132,0.5625,0.045454545454545456,0,0,1,1,1,1,1
100609,2025-06-10,48,Female,Chennai,Tamil Nadu,India,Telugu,Mon,Afternoon,Vivo V27,iOS 16,Airtel,302.28,0,0,1,0,0,0,0,0,0,0,5,11,15,29,0,1,1,2,18,0,0,google,app_launch,install,A,58,171,0.5,0.1111111111111111,1,0,1,0,1,1,1
100610,2025-10-30,23,Male,Kolkata,West Bengal,UAE,English,Sat,Night,OnePlus Nord,Android 14,Other,263.93,0,0,0,0,0,0,0,0,0,1,6,18,13,34,1,1,1,10,20,0,1,organic,notification_open,welcome,A,73,152,0.3684210526315789,0.5,0,0,1,0,1,1,1
100611,2025-10-29,56,Female,Delhi,Tamil Nadu,UK,English,Sat,Afternoon,iPhone 13,Android 14,Vi,152.5,0,0,1,0,1,1,0,0,1,0,14,13,12,40,0,0,1,4,28,0,0,referral,app_launch,remarketing,B,13,13,1.0714285714285714,0.14285714285714285,2,0,0,0,1,0,0
100612,2026-01-22,44,Male,Bengaluru,Karnataka,India,Tamil,Sun,Afternoon,iPhone 13,iOS 17,BSNL,259.39,0,0,0,0,0,0,0,0,0,0,15,13,14,35,1,1,1,3,27,0,0,organic,signup,organic,C,90,2,1.1428571428571428,0.1111111111111111,0,0,0,0,0,1,0
100613,2025-09-12,29,Female,Kolkata,Karnataka,India,Telugu,Wed,Morning,Samsung A14,Android 12,Vi,507.71,0,1,1,1,0,0,0,0,0,0,4,8,10,48,1,0,1,5,21,0,0,organic,promo_click,remarketing,A,99,133,0.5555555555555556,0.23809523809523808,2,0,1,0,1,1,1
100614,2025-10-03,21,Male,Bengaluru,Maharashtra,USA,Telugu,Fri,Evening,Samsung A14,iOS 16,Vi,402.67,1,0,1,1,0,0,0,0,0,0,8,8,16,36,1,1,0,4,21,0,0,crm,app_launch,install,C,1,97,1.0,0.19047619047619047,2,0,0,0,0,0,1
100615,2024-08-03,51,Male,Hyderabad,Karnataka,India,Telugu,Sat,Afternoon,Samsung A14,Android 14,Vi,215.12,1,0,1,0,0,1,0,0,0,0,4,15,18,32,0,0,0,0,30,0,0,meta,notification_open,remarketing,C,171,0,0.3125,0.0,1,0,1,1,0,1,1
100616,2025-12-11,42,Male,Pune,Delhi,UK,English,Fri,Afternoon,OnePlus Nord,Android 13,Airtel,85.6,0,0,0,0,0,0,0,0,0,0,9,12,13,31,1,1,1,4,32,0,0,organic,promo_click,remarketing,A,76,107,0.7692307692307693,0.125,0,1,0,0,1,1,1
100617,2025-09-13,32,Male,Pune,Maharashtra,India,Telugu,Wed,Morning,Samsung A14,Android 13,Other,553.73,1,0,0,0,1,0,0,0,0,0,9,15,10,42,0,1,1,2,19,0,0,google,signup,remarketing,B,30,145,0.625,0.10526315789473684,1,0,1,0,0,1,1
100618,2024-07-11,35,Male,Kolkata,Maharashtra,India,Tamil,Tue,Night,Vivo V27,iOS 16,Airtel,171.6,0,0,0,0,0,1,0,0,0,0,9,14,10,35,1,1,1,4,19,0,1,crm,app_launch,install,A,34,79,0.6666666666666666,0.21052631578947367,0,0,0,0,0,0,1
100619,2025-03-07,50,Male,Hyderabad,Maharashtra,India,Hindi,Sat,Afternoon,Vivo V27,iOS 17,Vi,153.7,1,1,0,1,0,1,0,0,0,1,4,4,12,36,1,1,0,6,28,0,0,google,view_home,remarketing,D,120,153,1.0,0.21428571428571427,1,0,0,0,1,1,0
100620,2025-04-28,19,Female,Hyderabad,West Bengal,India,Telugu,Sat,Evening,Redmi Note,Android 13,Other,361.17,0,1,1,1,0,0,1,0,0,0,8,22,12,34,1,1,1,3,24,0,1,referral,app_launch,organic,D,64,173,0.391304347826087,0.125,2,0,1,0,1,1,1
100621,2025-02-05,54,Male,Mumbai,Delhi,India,Hindi,Wed,Night,Vivo V27,Android 12,Airtel,322.06,0,0,0,1,0,0,0,1,0,0,5,14,11,36,1,1,1,4,30,0,0,meta,promo_click,brand,D,70,132,0.4,0.13333333333333333,1,0,1,0,0,1,1
100622,2025-03-24,42,Female,Hyderabad,Telangana,India,English,Mon,Morning,Redmi Note,iOS 17,Jio,148.59,1,1,1,1,0,0,0,0,0,0,11,13,13,26,0,1,1,2,31,0,0,referral,promo_click,install,C,35,20,0.8571428571428571,0.06451612903225806,2,0,0,1,0,0,1
100623,2025-02-15,43,Female,Pune,Karnataka,India,Hindi,Sun,Evening,iPhone 13,iOS 16,Airtel,270.41,1,0,1,1,0,0,0,1,0,0,10,11,14,34,1,1,1,2,25,0,0,meta,view_home,install,C,26,44,0.9166666666666666,0.08,2,0,0,0,0,0,1
100624,2026-02-13,38,Female,Mumbai,Tamil Nadu,India,English,Mon,Night,Redmi Note,iOS 16,Vi,365.43,0,0,0,0,0,0,0,0,0,0,13,6,14,45,1,1,1,0,16,0,0,meta,promo_click,brand,A,59,151,2.0,0.0,0,0,0,1,1,0,1
100625,2026-05-04,39,Female,Hyderabad,West Bengal,India,Hindi,Thu,Night,Vivo V27,iOS 17,BSNL,269.4,0,0,0,0,0,1,0,0,0,0,13,14,19,40,1,1,1,3,17,0,0,meta,app_launch,brand,C,13,47,0.9333333333333333,0.17647058823529413,0,0,0,0,0,1,0
100626,2024-06-23,39,Male,Kolkata,West Bengal,India,Tamil,Fri,Evening,Redmi Note,Android 12,Jio,234.65,0,1,1,0,0,0,1,0,0,0,6,14,13,36,0,1,0,3,15,0,0,referral,promo_click,remarketing,B,171,133,0.4666666666666667,0.2,1,0,1,0,1,1,1
100627,2025-08-09,32,Female,Delhi,Maharashtra,India,Telugu,Mon,Morning,Vivo V27,iOS 17,BSNL,97.83,1,1,1,0,1,0,1,0,0,0,10,11,12,35,1,1,1,1,25,0,0,google,app_launch,remarketing,D,137,166,0.9166666666666666,0.04,2,1,0,1,1,1,1
100628,2024-07-15,44,Female,Pune,Delhi,India,Hindi,Wed,Evening,OnePlus Nord,iOS 16,Vi,190.79,1,0,0,0,0,0,0,1,0,0,10,14,12,39,1,1,1,3,26,1,0,organic,signup,brand,D,20,147,0.7333333333333333,0.11538461538461539,0,0,0,0,1,1,1
100629,2025-01-07,31,Male,Hyderabad,West Bengal,USA,Hindi,Sat,Morning,iPhone 13,Android 12,Vi,136.41,0,0,0,0,0,0,1,0,0,0,13,15,11,34,1,1,1,2,34,0,0,organic,notification_open,brand,D,160,84,0.875,0.058823529411764705,0,0,0,1,0,1,1
100630,2026-03-18,46,Male,Kolkata,Delhi,India,English,Fri,Afternoon,Samsung A14,iOS 16,Other,42.38,1,0,1,0,1,0,0,0,0,0,4,9,20,35,0,1,1,2,23,0,0,referral,signup,welcome,D,90,105,0.5,0.08695652173913043,2,1,1,0,1,1,1
100631,2024-12-11,18,Female,Pune,Karnataka,India,Hindi,Fri,Night,OnePlus Nord,iOS 16,BSNL,237.32,1,1,0,0,0,0,0,0,0,1,9,7,14,43,1,1,1,2,28,1,1,meta,app_launch,remarketing,C,9,44,1.25,0.07142857142857142,0,0,0,1,1,1,1
100632,2025-01-18,29,Female,Hyderabad,Maharashtra,India,Tamil,Sat,Afternoon,Redmi Note,iOS 17,Vi,661.36,1,0,0,0,0,0,0,0,0,0,9,14,15,30,1,1,0,5,27,0,0,meta,notification_open,install,B,179,102,0.6666666666666666,0.18518518518518517,0,0,0,0,1,1,1
100633,2024-09-03,19,Male,Hyderabad,Telangana,UK,Hindi,Wed,Morning,Redmi Note,Android 14,BSNL,112.28,0,1,0,0,0,1,0,0,0,0,7,15,11,34,1,1,1,1,24,1,0,google,notification_open,welcome,C,87,131,0.5,0.041666666666666664,0,0,1,1,1,1,1
100634,2024-10-03,55,Male,Kolkata,Karnataka,India,English,Fri,Afternoon,Redmi Note,iOS 16,Other,251.5,0,1,0,0,0,0,0,0,0,0,5,11,11,28,1,1,1,2,25,0,0,meta,promo_click,organic,A,24,173,0.5,0.08,0,0,1,0,1,1,1
100635,2025-08-31,26,Male,Mumbai,Tamil Nadu,India,Tamil,Fri,Morning,iPhone 13,iOS 16,Airtel,437.72,1,1,0,0,0,0,0,0,0,0,5,4,16,31,1,0,1,3,28,0,0,referral,signup,install,A,67,117,1.2,0.10714285714285714,0,0,0,0,1,0,1
100636,2025-03-01,59,Female,Chennai,Tamil Nadu,India,Tamil,Wed,Night,Vivo V27,iOS 17,BSNL,642.45,0,0,1,0,0,0,0,0,0,0,8,11,18,23,1,0,1,3,16,0,1,meta,notification_open,install,B,122,158,0.75,0.1875,1,0,0,0,1,1,1
100637,2025-11-02,53,Male,Hyderabad,Karnataka,India,Hindi,Sat,Afternoon,iPhone 13,Android 13,Vi,625.88,1,1,0,1,0,0,1,0,0,0,11,10,13,39,0,1,1,3,22,0,0,meta,promo_click,remarketing,D,28,57,1.0909090909090908,0.13636363636363635,1,0,0,0,0,1,1
100638,2025-07-22,43,Female,Kolkata,Maharashtra,India,Hindi,Wed,Night,Redmi Note,iOS 17,Airtel,116.89,1,0,1,0,0,0,0,0,0,0,7,9,21,49,1,1,1,2,17,0,0,google,view_home,brand,A,73,41,0.8,0.11764705882352941,1,0,0,0,1,1,0
100639,2025-05-22,28,Male,Bengaluru,Tamil Nadu,India,English,Sun,Night,Redmi Note,iOS 16,Vi,32.73,1,1,0,1,1,0,0,1,0,0,5,13,11,32,0,1,1,3,22,0,0,organic,app_launch,welcome,C,38,0,0.42857142857142855,0.13636363636363635,2,1,1,0,0,1,1
100640,2024-08-21,42,Female,Hyderabad,Telangana,India,Telugu,Mon,Evening,iPhone 13,Android 13,Vi,134.3,1,0,1,0,0,1,0,1,0,1,4,8,16,45,0,0,1,1,17,0,0,referral,signup,organic,A,134,167,0.5555555555555556,0.058823529411764705,1,0,1,1,0,0,0
100641,2025-08-01,50,Male,Bengaluru,Tamil Nadu,USA,Hindi,Thu,Night,Vivo V27,iOS 17,Other,206.85,1,0,1,1,1,0,0,0,1,0,6,13,20,36,0,1,1,2,21,0,0,google,notification_open,welcome,C,25,139,0.5,0.09523809523809523,3,0,1,0,1,1,1
100642,2025-11-21,23,Male,Chennai,Telangana,UAE,Tamil,Sun,Afternoon,Vivo V27,Android 13,Vi,643.51,0,0,1,0,0,0,0,0,1,0,10,9,12,36,1,1,1,0,23,0,0,referral,promo_click,organic,C,113,82,1.1,0.0,1,0,0,1,1,0,1
100643,2025-08-21,28,Male,Pune,Telangana,India,Hindi,Sat,Night,Samsung A14,Android 13,Other,317.2,0,1,1,0,0,1,0,1,0,1,6,7,12,32,1,1,1,1,29,0,0,crm,app_launch,brand,C,154,50,0.875,0.034482758620689655,1,0,0,1,1,1,0
100644,2025-02-25,22,Male,Bengaluru,Telangana,India,Telugu,Fri,Night,Vivo V27,Android 13,Other,654.89,0,0,0,1,1,1,0,0,0,0,3,16,15,39,1,0,0,3,25,0,0,crm,notification_open,remarketing,A,28,146,0.23529411764705882,0.12,2,0,1,0,0,1,1
100645,2025-03-16,18,Female,Hyderabad,Delhi,USA,Hindi,Thu,Afternoon,Redmi Note,iOS 16,Jio,347.95,0,1,0,0,0,1,1,0,0,0,8,8,19,41,1,1,0,6,24,0,0,crm,view_home,welcome,C,99,169,1.0,0.25,0,0,0,0,1,1,1
100646,2024-09-25,36,Male,Chennai,Delhi,India,Tamil,Tue,Evening,OnePlus Nord,Android 14,Airtel,680.26,0,1,1,1,0,0,0,0,0,0,8,15,8,43,0,1,0,3,32,0,0,meta,notification_open,install,B,58,29,0.5625,0.09375,2,0,1,0,1,1,0
100647,2025-07-17,42,Male,Pune,Maharashtra,India,Hindi,Tue,Afternoon,Redmi Note,Android 12,Vi,109.19,1,1,0,0,0,1,0,0,0,0,10,13,11,28,1,1,1,2,20,0,0,google,notification_open,welcome,C,126,33,0.7857142857142857,0.1,0,0,0,0,1,0,1
100648,2025-08-22,56,Female,Delhi,Karnataka,India,Telugu,Mon,Night,Samsung A14,Android 14,Vi,102.22,0,1,0,0,0,1,0,0,0,0,10,9,13,26,1,1,1,4,19,0,0,organic,app_launch,install,C,176,65,1.1,0.21052631578947367,0,0,0,0,0,1,1
100649,2025-03-24,18,Male,Pune,Telangana,India,Tamil,Sun,Night,Vivo V27,iOS 16,Jio,671.79,1,1,0,0,0,0,0,1,0,0,7,15,19,40,1,1,1,4,22,0,0,referral,notification_open,install,A,144,159,0.5,0.18181818181818182,0,0,1,0,0,1,1
100650,2024-12-05,18,Male,Hyderabad,West Bengal,UAE,English,Thu,Afternoon,Samsung A14,iOS 17,Vi,936.65,1,0,1,0,1,0,0,1,0,0,8,16,12,37,1,1,1,3,25,0,0,organic,signup,remarketing,C,39,155,0.5294117647058824,0.12,2,0,1,0,0,0,1
100651,2026-03-05,43,Female,Hyderabad,West Bengal,India,Tamil,Fri,Night,Vivo V27,iOS 17,Airtel,213.87,0,0,0,1,0,0,0,1,1,0,7,11,9,43,1,1,1,4,24,0,0,organic,promo_click,install,C,101,9,0.6666666666666666,0.16666666666666666,1,0,0,0,1,1,0
100652,2024-11-23,27,Female,Bengaluru,Maharashtra,India,Tamil,Wed,Evening,OnePlus Nord,Android 14,Vi,573.68,0,0,1,0,0,0,0,1,0,0,7,9,11,35,1,1,1,0,23,0,0,meta,view_home,remarketing,C,66,107,0.8,0.0,1,0,0,1,1,1,1
100653,2025-08-24,55,Male,Kolkata,Tamil Nadu,USA,Hindi,Sun,Evening,iPhone 13,Android 14,BSNL,723.11,0,1,0,0,0,0,0,0,0,0,7,16,14,24,1,1,1,2,23,0,0,crm,app_launch,brand,B,104,66,0.47058823529411764,0.08695652173913043,0,0,1,0,1,1,1
100654,2024-06-22,44,Female,Mumbai,Maharashtra,UK,Tamil,Wed,Afternoon,Redmi Note,iOS 17,Vi,230.37,1,1,0,0,0,1,0,1,0,0,7,12,9,31,1,1,1,4,19,0,0,crm,view_home,remarketing,A,4,86,0.6153846153846154,0.21052631578947367,0,0,1,0,1,1,0
100655,2025-01-03,52,Male,Delhi,Maharashtra,India,Hindi,Tue,Night,OnePlus Nord,Android 13,BSNL,41.75,1,1,1,1,0,0,0,0,0,1,8,21,13,31,0,1,1,3,22,0,0,meta,promo_click,organic,B,61,111,0.4090909090909091,0.13636363636363635,2,1,1,0,1,0,1
100656,2026-02-21,27,Male,Pune,Delhi,India,Hindi,Sun,Afternoon,Samsung A14,Android 14,BSNL,475.72,0,1,0,0,0,0,0,0,0,0,9,12,7,28,1,1,0,1,27,0,0,referral,view_home,organic,D,145,118,0.7692307692307693,0.037037037037037035,0,0,0,1,1,1,1
100657,2025-03-30,37,Male,Delhi,Karnataka,India,Tamil,Fri,Afternoon,iPhone 13,Android 12,Jio,419.96,0,1,0,0,1,1,1,0,0,0,7,15,12,37,1,0,1,1,19,0,0,organic,promo_click,organic,D,46,140,0.5,0.05263157894736842,1,0,1,1,1,1,0
100658,2025-12-21,55,Male,Bengaluru,West Bengal,India,Telugu,Thu,Afternoon,Samsung A14,iOS 17,Jio,273.22,1,1,1,0,1,0,0,1,1,0,6,11,9,30,0,1,1,4,20,0,0,crm,notification_open,organic,C,30,160,0.5833333333333334,0.2,2,0,1,0,0,0,0
100659,2026-03-06,34,Female,Delhi,Delhi,India,Tamil,Sun,Evening,Samsung A14,iOS 16,Airtel,141.48,1,0,0,1,1,0,0,0,0,1,7,8,13,37,0,1,1,5,19,0,0,google,notification_open,install,D,12,174,0.8888888888888888,0.2631578947368421,2,0,0,0,0,1,0
100660,2026-04-29,39,Male,Kolkata,Telangana,India,Hindi,Sun,Night,Vivo V27,Android 12,Jio,420.18,0,0,0,0,0,0,0,0,0,0,7,14,12,36,0,0,0,2,24,1,0,google,view_home,organic,B,54,120,0.5333333333333333,0.08333333333333333,0,0,1,0,1,1,1
100661,2024-08-15,48,Female,Delhi,Delhi,India,Telugu,Thu,Evening,OnePlus Nord,Android 12,BSNL,407.89,0,1,0,1,0,1,0,0,0,0,8,12,12,43,1,1,0,6,20,0,0,organic,notification_open,organic,A,140,64,0.6923076923076923,0.3,1,0,0,0,1,1,0
100662,2025-03-18,23,Female,Delhi,Delhi,India,Hindi,Sun,Afternoon,iPhone 13,iOS 16,BSNL,361.76,0,0,1,0,1,0,0,0,0,0,7,13,14,34,1,1,1,2,24,0,0,organic,view_home,welcome,D,118,60,0.5714285714285714,0.08333333333333333,2,0,1,0,1,1,0
100663,2026-04-08,45,Male,Mumbai,Karnataka,India,Telugu,Wed,Night,Vivo V27,Android 13,Airtel,304.39,0,0,0,0,0,0,0,0,1,0,8,17,15,29,0,1,1,1,27,0,0,organic,view_home,brand,C,148,48,0.5,0.037037037037037035,0,0,1,1,1,1,1
100664,2026-04-08,56,Male,Chennai,Karnataka,India,Tamil,Thu,Afternoon,Vivo V27,Android 14,Vi,103.7,1,1,0,1,0,0,0,1,0,1,2,14,10,32,1,1,1,2,12,0,0,google,signup,remarketing,D,131,104,0.2,0.16666666666666666,1,0,1,0,0,0,1
100665,2025-08-17,23,Female,Mumbai,West Bengal,UK,Tamil,Sat,Evening,OnePlus Nord,iOS 16,Other,350.05,0,1,1,1,0,0,0,0,0,0,8,7,12,34,1,1,1,4,20,0,0,organic,app_launch,install,C,101,39,1.125,0.2,2,0,0,0,1,1,0
100666,2026-03-04,31,Male,Bengaluru,Telangana,UAE,Hindi,Wed,Night,Vivo V27,Android 13,Jio,193.87,1,0,0,0,0,0,0,1,0,1,6,13,11,36,1,1,1,3,23,0,0,google,notification_open,welcome,A,33,144,0.5,0.13043478260869565,0,0,1,0,1,0,1
100667,2025-10-18,21,Male,Hyderabad,Delhi,India,Telugu,Mon,Night,OnePlus Nord,Android 12,Jio,383.1,1,0,0,0,0,1,0,0,0,1,11,13,13,33,1,1,1,2,15,0,0,referral,promo_click,brand,C,75,119,0.8571428571428571,0.13333333333333333,0,0,0,0,1,1,1
100668,2024-12-20,37,Male,Pune,Telangana,India,Hindi,Wed,Morning,Vivo V27,Android 13,Vi,211.69,0,0,0,0,0,0,0,1,0,0,7,13,20,39,1,0,1,4,22,0,1,organic,app_launch,brand,A,117,136,0.5714285714285714,0.18181818181818182,0,0,1,0,1,1,1
100669,2026-01-08,27,Male,Pune,Tamil Nadu,USA,Telugu,Sun,Morning,Vivo V27,Android 14,Airtel,171.21,0,1,1,0,0,0,0,0,0,0,11,9,14,40,0,1,1,3,26,0,0,organic,notification_open,remarketing,B,108,29,1.2,0.11538461538461539,1,0,0,0,1,1,1
100670,2025-06-22,28,Male,Delhi,Delhi,India,Hindi,Thu,Night,Samsung A14,Android 14,Airtel,129.54,0,1,1,0,0,1,0,1,0,0,7,11,13,42,1,1,1,3,22,0,0,organic,view_home,install,B,42,147,0.6666666666666666,0.13636363636363635,1,0,0,0,1,0,1
100671,2025-01-12,56,Female,Delhi,Telangana,India,English,Fri,Morning,Samsung A14,iOS 17,Jio,307.24,0,1,0,0,1,1,0,0,0,0,4,10,19,35,0,0,1,2,21,1,0,crm,signup,remarketing,D,95,89,0.45454545454545453,0.09523809523809523,1,0,1,0,1,1,1
100672,2026-02-17,43,Female,Delhi,Maharashtra,India,Hindi,Wed,Evening,OnePlus Nord,Android 14,Other,234.0,1,1,1,0,0,0,0,1,0,0,7,8,14,39,1,1,0,5,16,0,0,google,app_launch,organic,C,157,101,0.8888888888888888,0.3125,1,0,0,0,0,1,1
100673,2025-12-27,54,Female,Hyderabad,Karnataka,India,Telugu,Mon,Evening,Redmi Note,Android 13,Vi,339.01,0,0,0,0,0,1,0,0,0,0,12,14,14,33,0,1,1,1,23,0,0,google,signup,welcome,C,61,63,0.8666666666666667,0.043478260869565216,0,0,0,1,1,1,1
100674,2024-08-24,25,Male,Kolkata,Delhi,India,Telugu,Wed,Afternoon,OnePlus Nord,iOS 17,Airtel,409.99,0,1,1,1,0,0,0,1,0,0,7,11,15,25,1,1,1,3,21,0,0,meta,notification_open,remarketing,A,117,120,0.6666666666666666,0.14285714285714285,2,0,0,0,0,0,1
100675,2025-02-20,20,Male,Mumbai,Karnataka,India,Telugu,Sat,Evening,iPhone 13,iOS 17,BSNL,302.22,0,1,0,0,0,0,0,0,0,0,9,18,13,32,1,1,1,4,21,0,0,meta,notification_open,install,C,152,54,0.5263157894736842,0.19047619047619047,0,0,1,0,1,1,1
100676,2024-06-30,46,Male,Chennai,West Bengal,India,Hindi,Sun,Night,OnePlus Nord,Android 13,Jio,246.61,0,1,0,0,0,0,0,0,0,1,10,13,12,30,1,1,1,1,17,0,0,organic,app_launch,organic,C,127,84,0.7857142857142857,0.058823529411764705,0,0,0,1,0,1,1
100677,2026-03-20,57,Male,Bengaluru,Karnataka,India,Hindi,Tue,Evening,Redmi Note,Android 12,BSNL,275.69,0,0,0,0,0,1,0,0,0,1,12,12,9,31,0,1,1,2,24,0,0,crm,signup,install,C,25,95,1.0,0.08333333333333333,0,0,0,0,1,0,0
100678,2025-12-18,30,Male,Hyderabad,Delhi,India,Telugu,Fri,Morning,Redmi Note,iOS 16,Airtel,262.07,1,1,0,1,1,0,0,0,0,0,4,16,13,32,1,1,1,3,30,0,0,google,signup,remarketing,C,40,61,0.29411764705882354,0.1,2,0,1,0,1,1,1
100679,2024-12-23,34,Male,Hyderabad,Karnataka,India,Tamil,Tue,Afternoon,Samsung A14,iOS 16,Vi,743.2,1,1,1,0,0,1,0,1,0,1,10,13,18,30,1,1,1,4,28,1,0,crm,promo_click,remarketing,B,146,126,0.7857142857142857,0.14285714285714285,1,0,0,0,1,0,1
100680,2026-01-09,48,Male,Kolkata,Karnataka,India,English,Sun,Morning,OnePlus Nord,Android 14,Other,374.45,1,0,0,0,0,0,0,0,0,0,7,14,13,30,1,1,1,1,16,0,1,google,notification_open,brand,A,143,12,0.5333333333333333,0.0625,0,0,1,1,1,1,1
100681,2025-01-24,44,Male,Chennai,Tamil Nadu,UK,Hindi,Thu,Afternoon,Vivo V27,Android 14,Jio,224.56,1,0,0,0,0,0,0,0,0,1,7,22,11,30,0,1,1,4,27,0,0,meta,notification_open,install,D,163,100,0.34782608695652173,0.14814814814814814,0,0,1,0,1,1,1
100682,2025-04-04,26,Female,Hyderabad,Delhi,India,English,Tue,Night,Redmi Note,iOS 17,Airtel,90.09,1,1,1,0,0,1,0,0,0,0,4,13,18,27,0,1,1,3,22,0,0,crm,app_launch,organic,B,125,32,0.35714285714285715,0.13636363636363635,1,1,1,0,1,1,1
100683,2025-03-12,36,Female,Mumbai,Telangana,USA,Hindi,Thu,Morning,OnePlus Nord,Android 14,BSNL,974.84,0,1,1,0,0,0,0,0,0,0,8,10,17,41,1,0,1,1,15,0,0,referral,notification_open,remarketing,A,46,141,0.8181818181818182,0.06666666666666667,1,0,0,1,1,1,1
100684,2026-01-05,52,Female,Chennai,Tamil Nadu,India,Hindi,Tue,Night,OnePlus Nord,Android 13,Airtel,806.84,1,1,1,0,0,0,0,0,0,0,9,14,23,37,1,1,0,5,27,0,1,google,view_home,brand,D,138,141,0.6666666666666666,0.18518518518518517,1,0,0,0,1,0,1
100685,2026-01-05,34,Male,Pune,Karnataka,India,Hindi,Thu,Night,iPhone 13,Android 12,Jio,660.88,1,1,0,0,0,0,0,1,0,1,8,3,9,33,0,0,1,4,16,0,0,organic,app_launch,brand,B,6,41,2.25,0.25,0,0,0,0,0,1,0
100686,2026-04-17,41,Female,Bengaluru,West Bengal,India,Hindi,Wed,Night,Samsung A14,iOS 16,Vi,494.35,1,1,1,0,0,0,0,0,0,0,6,21,16,48,1,0,1,2,21,0,0,crm,promo_click,brand,D,65,22,0.3181818181818182,0.09523809523809523,1,0,1,0,1,1,1
100687,2025-04-16,41,Male,Pune,Maharashtra,India,Telugu,Tue,Afternoon,Vivo V27,Android 12,Jio,318.87,1,0,1,0,0,0,0,0,0,0,7,10,17,50,0,1,1,5,36,0,0,organic,app_launch,remarketing,D,145,41,0.7272727272727273,0.1388888888888889,1,0,0,0,1,1,0
100688,2025-09-26,21,Male,Pune,Karnataka,India,Hindi,Wed,Night,Redmi Note,iOS 17,Vi,724.11,1,1,0,0,0,0,0,0,0,0,10,14,16,32,1,1,1,1,26,0,0,referral,promo_click,organic,C,23,174,0.7333333333333333,0.038461538461538464,0,0,0,1,1,1,1
100689,2024-10-23,39,Male,Chennai,Delhi,UK,Telugu,Sat,Afternoon,OnePlus Nord,Android 13,Jio,372.58,1,1,1,1,0,1,0,0,0,0,11,12,8,29,0,0,1,5,22,0,0,google,app_launch,remarketing,C,13,77,0.9230769230769231,0.22727272727272727,2,0,0,0,0,0,0
100690,2025-05-22,46,Female,Chennai,Karnataka,India,Tamil,Tue,Evening,Vivo V27,Android 12,BSNL,605.19,1,0,0,0,0,0,0,0,0,0,12,19,19,41,1,1,1,1,18,0,0,google,app_launch,brand,B,149,108,0.65,0.05555555555555555,0,0,0,1,1,1,1
